,track_id,danceability,energy,key,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo
44,3zkyus0njMCL6phZmNNEeN,0.735,0.449,2,-9.933,0.383,0.859,0.0,0.213,0.514,146.016
45,7BqBn9nzAq8spo5e7cZ0dJ,0.635,0.841,5,-5.379,0.0422,0.0134,0.0,0.0622,0.424,109.021
46,3ZffCQKLFLUvYM59XKLbVm,0.546,0.814,7,-5.146,0.0314,0.023,0.0,0.0972,0.146,104.98
47,0LEFmgIj8ABU7CelzGh5Bs,0.83,0.625,5,-3.678,0.0573,0.226,0.0,0.302,0.884,138.046
48,2dzja72gQodveSpguIQGJl,0.815,0.567,10,-4.653,0.135,0.156,0.0,0.0884,0.732,95.034
49,4h4QlmocP3IuwYEj2j14p8,0.768,0.714,10,-5.11,0.0401,0.352,0.0,0.15,0.842,131.443
50,38xWaVFKaxZlMFvzNff2aW,0.627,0.699,10,-4.504,0.0244,0.174,0.0,0.0789,0.535,94.003
51,6fxVffaTuwjgEk5h9QyRjy,0.614,0.379,4,-10.48,0.0476,0.607,0.000464,0.0986,0.201,107.989
52,1EzrEOXmMH3G43AXT1y7pA,0.703,0.444,11,-9.331,0.0417,0.559,0.0,0.0973,0.712,150.96
53,35RJhm1pEovTBwnNR0zWad,0.695,0.343,5,-10.798,0.0432,0.0743,1.04e-06,0.107,0.229,85.84
54,0V3wPSX9ygBnCm8psDIegu,0.637,0.643,4,-6.571,0.0519,0.13,1.8e-06,0.142,0.533,97.008
55,5uSFGgIfHMT3osrAd9n9ym,0.669,0.742,1,-3.518,0.0441,0.296,0.0,0.355,0.716,101.982
56,591ks2A0o7ratTpiRdI7M6,0.732,0.387,10,-8.47,0.0741,0.0493,0.0,0.141,0.242,157.875
57,4deCHoSc6rpRB59iquSlHR,0.573,0.67,8,-6.042,0.35,0.327,0.0,0.15,0.669,139.644
58,26OhjtaTamFocE08t83ml6,0.766,0.548,10,-4.29,0.235,0.775,5.57e-06,0.1,0.424,82.944
59,3OPozjaFwjjmrgdkUMV9TD,0.736,0.454,8,-10.922,0.0579,0.0671,0.0,0.117,0.788,135.019
60,5fVZC9GiM4e8vu99W0Xf6J,0.64,0.743,10,-4.08,0.0379,0.269,0.0,0.101,0.361,122.035
61,2eAZfqOm4EnOF9VvN50Tyc,0.703,0.757,1,-3.612,0.05,0.617,0.0,0.106,0.696,82.008
62,7vFv0yFGMJW3qVXbAd9BK9,0.647,0.729,5,-6.251,0.0236,0.0206,0.0489,0.134,0.687,94.01
63,3tdjTdCCgKtwacsICCtPZZ,0.89,0.53,9,-9.891,0.362,0.165,0.0,0.106,0.644,127.889
64,6RtPijgfPKROxEzTHNRiDp,0.773,0.758,1,-4.993,0.0381,0.0422,0.0,0.305,0.925,144.033
65,5jQI2r1RdgtuT8S3iG8zFC,0.733,0.436,10,-10.489,0.08,0.258,0.000573,0.157,0.0976,96.985
66,22PMfvdz35fFKYnJyMn077,0.621,0.82,10,-4.865,0.0367,0.332,0.0,0.104,0.452,144.905
67,0ada5XsQGLPUVbmTCkAP49,0.701,0.65,6,-6.313,0.104,0.291,0.0,0.112,0.647,90.003
68,4h9wh7iOZ0GGn8QVp4RAOB,0.704,0.797,0,-5.927,0.0475,0.0826,0.000745,0.0546,0.825,139.994
69,6ECp64rv50XVz93WvxXMGF,0.712,0.862,5,-4.612,0.0378,0.0525,0.0,0.093,0.809,95.051
70,62nhuooamoroYpJyqE0nLd,0.763,0.61,5,-8.094,0.0355,0.275,2.71e-05,0.12,0.392,121.031
71,2a4bZeOkhjskxuWKALewcm,0.797,0.648,2,-7.117,0.0443,0.156,3.86e-06,0.112,0.378,129.998
72,0y60itmpH0aPKsFiGxmtnh,0.764,0.705,3,-5.279,0.0278,0.0371,1.94e-05,0.0943,0.672,101.003
73,6PGoSes0D9eUDeeAafB2As,0.8,0.585,10,-7.343,0.0924,0.264,0.0,0.153,0.779,126.058
74,6xRNqXP3baPR9buXr8vreM,0.569,0.657,0,-6.639,0.0425,0.108,0.0,0.108,0.111,73.008
